VariableCode,RegionCode,YearCode,AggValue
rgdpe,IRQ,2006,204621.12500000000000000
rgdpe,IRQ,2007,232347.57812500000000000
rgdpe,IRQ,2008,274933.68750000000000000
rgdpe,IRQ,2009,321835.87500000000000000
rgdpe,IRQ,2010,384958.50000000000000000
rgdpe,IRQ,2011,476580.00000000000000000
rgdpe,IRQ,2012,559317.37500000000000000
rgdpe,IRQ,2013,568688.06250000000000000
rgdpe,IRQ,2014,505480.93750000000000000
rgdpe,IRQ,2015,360958.59375000000000000
rgdpe,IRQ,2016,354388.00000000000000000
rgdpe,IRQ,2017,428658.84375000000000000
rgdpe,IRQ,2018,431994.93750000000000000
rgdpe,IRQ,2019,451417.12500000000000000
rgdpe,ISL,1950,1293.68737792969000000
rgdpe,ISL,1951,1238.27612304688000000
rgdpe,ISL,1952,1233.97180175781000000
rgdpe,ISL,1953,1442.42968750000000000
rgdpe,ISL,1954,1602.98034667969000000
rgdpe,ISL,1955,1851.33984375000000000
rgdpe,ISL,1956,1842.70019531250000000
rgdpe,ISL,1957,1858.14587402344000000
rgdpe,ISL,1958,2050.48999023438000000
rgdpe,ISL,1959,2158.77954101563000000
rgdpe,ISL,1960,2112.42749023438000000
rgdpe,ISL,1961,2255.32104492188000000
rgdpe,ISL,1962,2337.39550781250000000
rgdpe,ISL,1963,2620.99023437500000000
rgdpe,ISL,1964,3019.86523437500000000
rgdpe,ISL,1965,3371.26098632813000000
rgdpe,ISL,1966,3630.67578125000000000
rgdpe,ISL,1967,3566.01684570313000000
rgdpe,ISL,1968,3247.34301757813000000
rgdpe,ISL,1969,3332.35449218750000000
rgdpe,ISL,1970,3647.29370117188000000
rgdpe,ISL,1971,4458.60449218750000000
rgdpe,ISL,1972,4442.31542968750000000
rgdpe,ISL,1973,5084.72509765625000000
rgdpe,ISL,1974,5424.54052734375000000
rgdpe,ISL,1975,5175.54882812500000000
rgdpe,ISL,1976,5286.78564453125000000
rgdpe,ISL,1977,6112.32910156250000000
rgdpe,ISL,1978,6370.35644531250000000
rgdpe,ISL,1979,6467.29736328125000000
rgdpe,ISL,1980,6824.60400390625000000
rgdpe,ISL,1981,7165.79052734375000000
rgdpe,ISL,1982,7444.04003906250000000
rgdpe,ISL,1983,6622.09814453125000000
rgdpe,ISL,1984,7305.42578125000000000
rgdpe,ISL,1985,7273.98974609375000000
rgdpe,ISL,1986,7716.03369140625000000
rgdpe,ISL,1987,8700.58300781250000000
rgdpe,ISL,1988,8886.94140625000000000
rgdpe,ISL,1989,8559.28710937500000000
rgdpe,ISL,1990,8510.24804687500000000
rgdpe,ISL,1991,8757.31347656250000000
rgdpe,ISL,1992,8369.69335937500000000
rgdpe,ISL,1993,8412.47949218750000000
rgdpe,ISL,1994,8630.81152343750000000
rgdpe,ISL,1995,8773.19531250000000000
rgdpe,ISL,1996,9105.36816406250000000
rgdpe,ISL,1997,10091.49804687500000000
rgdpe,ISL,1998,11089.70605468750000000
rgdpe,ISL,1999,11645.51757812500000000
rgdpe,ISL,2000,11653.57910156250000000
rgdpe,ISL,2001,11980.88476562500000000
rgdpe,ISL,2002,11768.74218750000000000
rgdpe,ISL,2003,11841.64550781250000000
rgdpe,ISL,2004,12958.32617187500000000
rgdpe,ISL,2005,14270.15917968750000000
rgdpe,ISL,2006,15125.13964843750000000
rgdpe,ISL,2007,15653.03808593750000000
rgdpe,ISL,2008,17633.97851562500000000
rgdpe,ISL,2009,15021.57812500000000000
rgdpe,ISL,2010,13838.08496093750000000
rgdpe,ISL,2011,14284.29687500000000000
rgdpe,ISL,2012,14713.99316406250000000
rgdpe,ISL,2013,15016.43750000000000000
rgdpe,ISL,2014,15482.59277343750000000
rgdpe,ISL,2015,16865.34570312500000000
rgdpe,ISL,2016,18133.97460937500000000
rgdpe,ISL,2017,19231.93554687500000000
rgdpe,ISL,2018,19647.39843750000000000
rgdpe,ISL,2019,19886.88085937500000000
rgdpe,ISR,1950,8487.64843750000000000
rgdpe,ISR,1951,10737.54296875000000000
rgdpe,ISR,1952,9805.16210937500000000
rgdpe,ISR,1953,9774.23437500000000000
rgdpe,ISR,1954,11453.69433593750000000
rgdpe,ISR,1955,12716.76269531250000000
rgdpe,ISR,1956,14091.60742187500000000
rgdpe,ISR,1957,15163.55761718750000000
rgdpe,ISR,1958,16608.40625000000000000
rgdpe,ISR,1959,18578.41796875000000000
rgdpe,ISR,1960,19781.49804687500000000
rgdpe,ISR,1961,22465.48632812500000000
rgdpe,ISR,1962,23568.93359375000000000
rgdpe,ISR,1963,26205.86132812500000000
rgdpe,ISR,1964,28808.17773437500000000
rgdpe,ISR,1965,29347.54882812500000000
rgdpe,ISR,1966,32339.91406250000000000
rgdpe,ISR,1967,31514.25781250000000000
rgdpe,ISR,1968,32704.84179687500000000
rgdpe,ISR,1969,37639.17578125000000000
rgdpe,ISR,1970,42031.12109375000000000
rgdpe,ISR,1971,46781.85546875000000000
rgdpe,ISR,1972,51848.21484375000000000
rgdpe,ISR,1973,56026.78515625000000000
rgdpe,ISR,1974,58543.07031250000000000
rgdpe,ISR,1975,59955.33984375000000000
rgdpe,ISR,1976,60616.31250000000000000
rgdpe,ISR,1977,60928.91406250000000000
rgdpe,ISR,1978,62708.83203125000000000
rgdpe,ISR,1979,65389.28125000000000000
rgdpe,ISR,1980,66013.96875000000000000
rgdpe,ISR,1981,69968.17968750000000000
rgdpe,ISR,1982,73311.34375000000000000
rgdpe,ISR,1983,77794.71093750000000000
rgdpe,ISR,1984,77776.75781250000000000
rgdpe,ISR,1985,79721.99218750000000000
rgdpe,ISR,1986,84806.45312500000000000
rgdpe,ISR,1987,91511.92968750000000000
rgdpe,ISR,1988,96369.79687500000000000
rgdpe,ISR,1989,95482.35937500000000000
rgdpe,ISR,1990,104478.53125000000000000
rgdpe,ISR,1991,116161.51562500000000000
rgdpe,ISR,1992,126128.94531250000000000
rgdpe,ISR,1993,132635.23437500000000000
rgdpe,ISR,1994,143399.57812500000000000
rgdpe,ISR,1995,156619.67187500000000000
rgdpe,ISR,1996,168409.37500000000000000
rgdpe,ISR,1997,178551.43750000000000000
rgdpe,ISR,1998,188765.95312500000000000
rgdpe,ISR,1999,199389.54687500000000000
rgdpe,ISR,2000,217768.42187500000000000
rgdpe,ISR,2001,220633.32812500000000000
rgdpe,ISR,2002,221752.87500000000000000
rgdpe,ISR,2003,212309.89062500000000000
rgdpe,ISR,2004,211718.35937500000000000
rgdpe,ISR,2005,211280.43750000000000000
rgdpe,ISR,2006,217858.79687500000000000
rgdpe,ISR,2007,224334.07812500000000000
rgdpe,ISR,2008,224581.12500000000000000
rgdpe,ISR,2009,234856.46875000000000000
rgdpe,ISR,2010,249409.35937500000000000
rgdpe,ISR,2011,262254.00000000000000000
rgdpe,ISR,2012,275769.18750000000000000
rgdpe,ISR,2013,291375.31250000000000000
rgdpe,ISR,2014,294264.21875000000000000
rgdpe,ISR,2015,306598.59375000000000000
rgdpe,ISR,2016,330636.09375000000000000
rgdpe,ISR,2017,337804.46875000000000000
rgdpe,ISR,2018,347505.25000000000000000
rgdpe,ISR,2019,364017.46875000000000000
rgdpe,ITA,1950,221477.29687500000000000
rgdpe,ITA,1951,238753.40625000000000000
rgdpe,ITA,1952,246044.78125000000000000
rgdpe,ITA,1953,265633.25000000000000000
rgdpe,ITA,1954,278830.25000000000000000
rgdpe,ITA,1955,298002.40625000000000000
rgdpe,ITA,1956,310005.03125000000000000
rgdpe,ITA,1957,325040.81250000000000000
rgdpe,ITA,1958,342346.50000000000000000
rgdpe,ITA,1959,365975.50000000000000000
rgdpe,ITA,1960,391328.18750000000000000
rgdpe,ITA,1961,425801.34375000000000000
rgdpe,ITA,1962,451229.90625000000000000
rgdpe,ITA,1963,475129.40625000000000000
rgdpe,ITA,1964,488326.40625000000000000
rgdpe,ITA,1965,502069.84375000000000000
rgdpe,ITA,1966,530192.18750000000000000
rgdpe,ITA,1967,569270.62500000000000000
rgdpe,ITA,1968,605764.06250000000000000
rgdpe,ITA,1969,644841.43750000000000000
rgdpe,ITA,1970,735681.62500000000000000
rgdpe,ITA,1971,753440.12500000000000000
rgdpe,ITA,1972,793259.68750000000000000
rgdpe,ITA,1973,846766.68750000000000000
rgdpe,ITA,1974,883338.50000000000000000
rgdpe,ITA,1975,876477.12500000000000000
rgdpe,ITA,1976,956368.50000000000000000
rgdpe,ITA,1977,1009856.06250000000000000
rgdpe,ITA,1978,1072730.62500000000000000
rgdpe,ITA,1979,1166578.62500000000000000
rgdpe,ITA,1980,1234958.12500000000000000
rgdpe,ITA,1981,1208398.75000000000000000
rgdpe,ITA,1982,1200351.87500000000000000
rgdpe,ITA,1983,1193038.12500000000000000
rgdpe,ITA,1984,1210418.37500000000000000
rgdpe,ITA,1985,1223674.62500000000000000
rgdpe,ITA,1986,1302662.75000000000000000
rgdpe,ITA,1987,1365535.12500000000000000
rgdpe,ITA,1988,1434666.87500000000000000
rgdpe,ITA,1989,1500289.75000000000000000
rgdpe,ITA,1990,1560881.50000000000000000
rgdpe,ITA,1991,1615016.25000000000000000
rgdpe,ITA,1992,1641884.62500000000000000
rgdpe,ITA,1993,1625990.75000000000000000
rgdpe,ITA,1994,1685848.37500000000000000
rgdpe,ITA,1995,1765118.50000000000000000
rgdpe,ITA,1996,1792813.75000000000000000
rgdpe,ITA,1997,1881417.00000000000000000
rgdpe,ITA,1998,1985354.87500000000000000
rgdpe,ITA,1999,2037002.62500000000000000
rgdpe,ITA,2000,2081385.62500000000000000
rgdpe,ITA,2001,2083284.37500000000000000
rgdpe,ITA,2002,2058837.87500000000000000
rgdpe,ITA,2003,2062502.00000000000000000
rgdpe,ITA,2004,2074924.12500000000000000
rgdpe,ITA,2005,2107878.75000000000000000
rgdpe,ITA,2006,2215327.25000000000000000
rgdpe,ITA,2007,2315284.75000000000000000
rgdpe,ITA,2008,2369615.25000000000000000
rgdpe,ITA,2009,2310528.75000000000000000
rgdpe,ITA,2010,2336120.25000000000000000
rgdpe,ITA,2011,2377386.00000000000000000
rgdpe,ITA,2012,2323769.50000000000000000
rgdpe,ITA,2013,2271616.50000000000000000
rgdpe,ITA,2014,2241735.25000000000000000
rgdpe,ITA,2015,2296760.75000000000000000
rgdpe,ITA,2016,2410574.75000000000000000
rgdpe,ITA,2017,2474220.75000000000000000
rgdpe,ITA,2018,2499061.50000000000000000
rgdpe,ITA,2019,2508404.50000000000000000
rgdpe,JAM,1953,5124.40136718750000000
rgdpe,JAM,1954,5787.66406250000000000
rgdpe,JAM,1955,6297.47998046875000000
rgdpe,JAM,1956,6830.74218750000000000
rgdpe,JAM,1957,7916.57324218750000000
rgdpe,JAM,1958,8015.55224609375000000
rgdpe,JAM,1959,8236.34960937500000000
rgdpe,JAM,1960,8761.40332031250000000
rgdpe,JAM,1961,9168.01855468750000000
rgdpe,JAM,1962,9109.70507812500000000
rgdpe,JAM,1963,10162.61425781250000000
rgdpe,JAM,1964,10435.60449218750000000
rgdpe,JAM,1965,10602.86621093750000000
rgdpe,JAM,1966,11150.76953125000000000
rgdpe,JAM,1967,11237.54296875000000000
rgdpe,JAM,1968,11112.42480468750000000
rgdpe,JAM,1969,11579.05859375000000000
rgdpe,JAM,1970,13282.99023437500000000
rgdpe,JAM,1971,13697.32421875000000000
rgdpe,JAM,1972,15049.41015625000000000
rgdpe,JAM,1973,15230.55175781250000000
rgdpe,JAM,1974,14756.61328125000000000
rgdpe,JAM,1975,15158.03222656250000000
rgdpe,JAM,1976,14098.56640625000000000
rgdpe,JAM,1977,13482.56835937500000000
rgdpe,JAM,1978,13091.05468750000000000
rgdpe,JAM,1979,11662.63964843750000000
rgdpe,JAM,1980,10380.21777343750000000
rgdpe,JAM,1981,9791.44335937500000000
rgdpe,JAM,1982,9771.76074218750000000
rgdpe,JAM,1983,10029.48046875000000000
rgdpe,JAM,1984,10252.69726562500000000
rgdpe,JAM,1985,9548.15429687500000000
rgdpe,JAM,1986,10356.13574218750000000
rgdpe,JAM,1987,11204.13183593750000000
rgdpe,JAM,1988,11788.82812500000000000
rgdpe,JAM,1989,11895.01562500000000000
rgdpe,JAM,1990,12548.53515625000000000
rgdpe,JAM,1991,12683.63281250000000000
rgdpe,JAM,1992,13710.97167968750000000
rgdpe,JAM,1993,14191.76074218750000000
rgdpe,JAM,1994,14343.94921875000000000
rgdpe,JAM,1995,14608.30566406250000000
rgdpe,JAM,1996,15018.22363281250000000
rgdpe,JAM,1997,15295.63476562500000000
rgdpe,JAM,1998,15621.24511718750000000
rgdpe,JAM,1999,15967.42089843750000000
rgdpe,JAM,2000,16301.43945312500000000
rgdpe,JAM,2001,16783.08007812500000000
rgdpe,JAM,2002,17251.08984375000000000
rgdpe,JAM,2003,18283.79492187500000000
rgdpe,JAM,2004,18865.79101562500000000
rgdpe,JAM,2005,19584.44531250000000000
rgdpe,JAM,2006,20707.12109375000000000
rgdpe,JAM,2007,21787.03320312500000000
rgdpe,JAM,2008,21241.50585937500000000
rgdpe,JAM,2009,21376.61914062500000000
rgdpe,JAM,2010,21835.52148437500000000
rgdpe,JAM,2011,22636.16796875000000000
rgdpe,JAM,2012,23303.70312500000000000
rgdpe,JAM,2013,23267.63281250000000000
rgdpe,JAM,2014,23137.52539062500000000
rgdpe,JAM,2015,24266.26367187500000000
rgdpe,JAM,2016,25147.80859375000000000
rgdpe,JAM,2017,25654.48242187500000000
rgdpe,JAM,2018,26288.24414062500000000
rgdpe,JAM,2019,26373.17187500000000000
rgdpe,JOR,1954,1543.20825195313000000
rgdpe,JOR,1955,1299.49938964844000000
rgdpe,JOR,1956,1835.24414062500000000
rgdpe,JOR,1957,1909.56213378906000000
rgdpe,JOR,1958,2183.03857421875000000
rgdpe,JOR,1959,2529.42529296875000000
rgdpe,JOR,1960,2769.41137695313000000
rgdpe,JOR,1961,3194.74609375000000000
rgdpe,JOR,1962,3339.45214843750000000
rgdpe,JOR,1963,3493.93310546875000000
rgdpe,JOR,1964,4081.18554687500000000
rgdpe,JOR,1965,4540.00390625000000000
rgdpe,JOR,1966,4632.60351562500000000
rgdpe,JOR,1967,5425.61669921875000000
rgdpe,JOR,1968,5789.81054687500000000
rgdpe,JOR,1969,5628.07617187500000000
rgdpe,JOR,1970,5039.77832031250000000
rgdpe,JOR,1971,5012.11474609375000000
rgdpe,JOR,1972,5298.76123046875000000
rgdpe,JOR,1973,5043.92382812500000000
rgdpe,JOR,1974,5029.51367187500000000
rgdpe,JOR,1975,4822.95361328125000000
rgdpe,JOR,1976,5553.12451171875000000
rgdpe,JOR,1977,6141.48779296875000000
rgdpe,JOR,1978,7463.21142578125000000
rgdpe,JOR,1979,8724.76269531250000000
rgdpe,JOR,1980,10320.41113281250000000
rgdpe,JOR,1981,10382.70312500000000000
rgdpe,JOR,1982,10301.75488281250000000
rgdpe,JOR,1983,10658.02148437500000000
rgdpe,JOR,1984,12379.62500000000000000
rgdpe,JOR,1985,12355.51269531250000000
rgdpe,JOR,1986,13104.56542968750000000
rgdpe,JOR,1987,14595.17871093750000000
rgdpe,JOR,1988,14758.96484375000000000
rgdpe,JOR,1989,14705.99902343750000000
rgdpe,JOR,1990,12098.42187500000000000
rgdpe,JOR,1991,12627.70019531250000000
rgdpe,JOR,1992,13813.55371093750000000
rgdpe,JOR,1993,14385.82519531250000000
rgdpe,JOR,1994,15311.93164062500000000
rgdpe,JOR,1995,16474.19726562500000000
rgdpe,JOR,1996,16878.96289062500000000
rgdpe,JOR,1997,17538.09765625000000000
rgdpe,JOR,1998,18944.65429687500000000
rgdpe,JOR,1999,19141.58593750000000000
rgdpe,JOR,2000,20276.51367187500000000
rgdpe,JOR,2001,21797.69335937500000000
rgdpe,JOR,2002,23190.96679687500000000
rgdpe,JOR,2003,25001.86523437500000000
rgdpe,JOR,2004,29412.43945312500000000
rgdpe,JOR,2005,32128.92578125000000000
rgdpe,JOR,2006,38727.26562500000000000
rgdpe,JOR,2007,43919.66796875000000000
rgdpe,JOR,2008,53632.17968750000000000
rgdpe,JOR,2009,65600.73437500000000000
rgdpe,JOR,2010,70305.11718750000000000
rgdpe,JOR,2011,77295.71093750000000000
rgdpe,JOR,2012,81099.83593750000000000
rgdpe,JOR,2013,83334.92968750000000000
rgdpe,JOR,2014,83679.30468750000000000
rgdpe,JOR,2015,89490.35156250000000000
rgdpe,JOR,2016,91116.88281250000000000
rgdpe,JOR,2017,95520.68750000000000000
rgdpe,JOR,2018,99695.93750000000000000
rgdpe,JOR,2019,102984.89843750000000000
rgdpe,JPN,1950,242640.53125000000000000
rgdpe,JPN,1951,270002.81250000000000000
rgdpe,JPN,1952,295355.43750000000000000
rgdpe,JPN,1953,309856.87500000000000000
rgdpe,JPN,1954,329296.90625000000000000
rgdpe,JPN,1955,356845.59375000000000000
rgdpe,JPN,1956,380806.68750000000000000
rgdpe,JPN,1957,406116.43750000000000000
rgdpe,JPN,1958,442322.37500000000000000
rgdpe,JPN,1959,486262.15625000000000000
rgdpe,JPN,1960,550782.93750000000000000
rgdpe,JPN,1961,610857.12500000000000000
rgdpe,JPN,1962,670682.87500000000000000
rgdpe,JPN,1963,727560.87500000000000000
rgdpe,JPN,1964,811768.81250000000000000
rgdpe,JPN,1965,865157.37500000000000000
rgdpe,JPN,1966,953050.00000000000000000
rgdpe,JPN,1967,1053519.37500000000000000
rgdpe,JPN,1968,1186593.50000000000000000
rgdpe,JPN,1969,1330419.25000000000000000
rgdpe,JPN,1970,1472603.75000000000000000
rgdpe,JPN,1971,1569940.12500000000000000
rgdpe,JPN,1972,1715066.37500000000000000
rgdpe,JPN,1973,1848609.00000000000000000
rgdpe,JPN,1974,1796340.25000000000000000
rgdpe,JPN,1975,1861143.62500000000000000
rgdpe,JPN,1976,1978884.62500000000000000
rgdpe,JPN,1977,2110229.50000000000000000
rgdpe,JPN,1978,2286899.50000000000000000
rgdpe,JPN,1979,2410772.25000000000000000
rgdpe,JPN,1980,2474288.50000000000000000
rgdpe,JPN,1981,2472240.50000000000000000
rgdpe,JPN,1982,2429994.50000000000000000
rgdpe,JPN,1983,2383032.75000000000000000
rgdpe,JPN,1984,2388161.50000000000000000
rgdpe,JPN,1985,2443306.00000000000000000
rgdpe,JPN,1986,2610902.00000000000000000
rgdpe,JPN,1987,2778979.75000000000000000
rgdpe,JPN,1988,3057875.00000000000000000
rgdpe,JPN,1989,3300308.75000000000000000
rgdpe,JPN,1990,3552613.25000000000000000
rgdpe,JPN,1991,3769375.25000000000000000
rgdpe,JPN,1992,3898342.00000000000000000
rgdpe,JPN,1993,4002043.00000000000000000
rgdpe,JPN,1994,4145932.25000000000000000
rgdpe,JPN,1995,4385240.00000000000000000
rgdpe,JPN,1996,4650432.00000000000000000
rgdpe,JPN,1997,4675378.00000000000000000
rgdpe,JPN,1998,4628120.00000000000000000
rgdpe,JPN,1999,4594228.00000000000000000
rgdpe,JPN,2000,4696670.50000000000000000
rgdpe,JPN,2001,4711251.50000000000000000
rgdpe,JPN,2002,4701944.00000000000000000
rgdpe,JPN,2003,4772308.50000000000000000
rgdpe,JPN,2004,4871485.50000000000000000
rgdpe,JPN,2005,4936234.50000000000000000
rgdpe,JPN,2006,5006270.50000000000000000
rgdpe,JPN,2007,5108800.00000000000000000
rgdpe,JPN,2008,5017990.50000000000000000
rgdpe,JPN,2009,4805245.50000000000000000
rgdpe,JPN,2010,4968421.00000000000000000
rgdpe,JPN,2011,4909095.00000000000000000
rgdpe,JPN,2012,4968331.00000000000000000
rgdpe,JPN,2013,5043419.00000000000000000
rgdpe,JPN,2014,4963311.00000000000000000
rgdpe,JPN,2015,5094436.00000000000000000
rgdpe,JPN,2016,4982680.50000000000000000
rgdpe,JPN,2017,5003367.50000000000000000
rgdpe,JPN,2018,4983271.00000000000000000
rgdpe,JPN,2019,5028348.00000000000000000
rgdpe,KAZ,1990,198424.56250000000000000
rgdpe,KAZ,1991,196834.12500000000000000
rgdpe,KAZ,1992,208016.46875000000000000
rgdpe,KAZ,1993,148942.42187500000000000
rgdpe,KAZ,1994,118665.04687500000000000
rgdpe,KAZ,1995,103298.60937500000000000
rgdpe,KAZ,1996,102615.55468750000000000
rgdpe,KAZ,1997,96105.75000000000000000
rgdpe,KAZ,1998,88273.97656250000000000
rgdpe,KAZ,1999,88047.68750000000000000
rgdpe,KAZ,2000,101390.36718750000000000
rgdpe,KAZ,2001,108630.60156250000000000
rgdpe,KAZ,2002,115996.14062500000000000
rgdpe,KAZ,2003,130569.57031250000000000
rgdpe,KAZ,2004,148510.89062500000000000
rgdpe,KAZ,2005,172142.06250000000000000
rgdpe,KAZ,2006,210466.62500000000000000
rgdpe,KAZ,2007,242541.51562500000000000
rgdpe,KAZ,2008,280652.37500000000000000
rgdpe,KAZ,2009,270546.00000000000000000
rgdpe,KAZ,2010,326567.03125000000000000
rgdpe,KAZ,2011,404615.40625000000000000
rgdpe,KAZ,2012,413433.62500000000000000
rgdpe,KAZ,2013,426074.12500000000000000
rgdpe,KAZ,2014,462918.93750000000000000
rgdpe,KAZ,2015,412876.62500000000000000
rgdpe,KAZ,2016,413605.75000000000000000
rgdpe,KAZ,2017,482052.09375000000000000
rgdpe,KAZ,2018,504081.34375000000000000
rgdpe,KAZ,2019,533491.75000000000000000
rgdpe,KEN,1950,10491.50000000000000000
rgdpe,KEN,1951,12426.99511718750000000
rgdpe,KEN,1952,11358.04882812500000000
rgdpe,KEN,1953,10950.35644531250000000
rgdpe,KEN,1954,12453.82031250000000000
rgdpe,KEN,1955,13391.61914062500000000
rgdpe,KEN,1956,13669.05273437500000000
rgdpe,KEN,1957,14216.74121093750000000
rgdpe,KEN,1958,14334.65332031250000000
rgdpe,KEN,1959,14170.99023437500000000
rgdpe,KEN,1960,15367.30664062500000000
rgdpe,KEN,1961,15482.81933593750000000
rgdpe,KEN,1962,16501.22656250000000000
rgdpe,KEN,1963,16930.46289062500000000
rgdpe,KEN,1964,18369.65820312500000000
rgdpe,KEN,1965,19089.46875000000000000
rgdpe,KEN,1966,21081.37890625000000000
rgdpe,KEN,1967,21895.53320312500000000
rgdpe,KEN,1968,21838.68164062500000000
rgdpe,KEN,1969,23219.30468750000000000
rgdpe,KEN,1970,22248.09375000000000000
rgdpe,KEN,1971,23916.25390625000000000
rgdpe,KEN,1972,25917.73046875000000000
rgdpe,KEN,1973,26489.44921875000000000
rgdpe,KEN,1974,28706.25781250000000000
rgdpe,KEN,1975,28189.30468750000000000
rgdpe,KEN,1976,29344.18750000000000000
rgdpe,KEN,1977,34252.88671875000000000
rgdpe,KEN,1978,35579.30468750000000000
rgdpe,KEN,1979,35236.59765625000000000
rgdpe,KEN,1980,36195.26171875000000000
rgdpe,KEN,1981,36184.08593750000000000
rgdpe,KEN,1982,37333.23046875000000000
rgdpe,KEN,1983,39304.17968750000000000
rgdpe,KEN,1984,42456.86328125000000000
rgdpe,KEN,1985,43583.39843750000000000
rgdpe,KEN,1986,47155.78125000000000000
rgdpe,KEN,1987,47289.18750000000000000
rgdpe,KEN,1988,49859.33203125000000000
rgdpe,KEN,1989,50844.87109375000000000
rgdpe,KEN,1990,52272.21093750000000000
rgdpe,KEN,1991,54491.14453125000000000
rgdpe,KEN,1992,53704.65234375000000000
rgdpe,KEN,1993,56600.06250000000000000
rgdpe,KEN,1994,64675.09375000000000000
rgdpe,KEN,1995,61906.01171875000000000
rgdpe,KEN,1996,65168.96093750000000000
rgdpe,KEN,1997,65496.26171875000000000
rgdpe,KEN,1998,66587.81250000000000000
rgdpe,KEN,1999,67259.82812500000000000
rgdpe,KEN,2000,65744.44531250000000000
rgdpe,KEN,2001,66238.49218750000000000
rgdpe,KEN,2002,66448.70312500000000000
rgdpe,KEN,2003,67082.86718750000000000
rgdpe,KEN,2004,68595.40625000000000000
rgdpe,KEN,2005,72208.57031250000000000
rgdpe,KEN,2006,79402.40625000000000000
rgdpe,KEN,2007,85331.82031250000000000
rgdpe,KEN,2008,87956.72656250000000000
rgdpe,KEN,2009,95268.37500000000000000
rgdpe,KEN,2010,103723.52343750000000000
rgdpe,KEN,2011,110388.78906250000000000
rgdpe,KEN,2012,120021.64062500000000000
rgdpe,KEN,2013,129483.39062500000000000
rgdpe,KEN,2014,140838.71875000000000000
rgdpe,KEN,2015,160624.56250000000000000
rgdpe,KEN,2016,175858.00000000000000000
rgdpe,KEN,2017,195892.18750000000000000
rgdpe,KEN,2018,206989.20312500000000000
rgdpe,KEN,2019,217529.43750000000000000
rgdpe,KGZ,1990,36014.51953125000000000
rgdpe,KGZ,1991,36105.91796875000000000
rgdpe,KGZ,1992,28334.55468750000000000
rgdpe,KGZ,1993,24053.21093750000000000
rgdpe,KGZ,1994,18874.14257812500000000
rgdpe,KGZ,1995,14851.25292968750000000
rgdpe,KGZ,1996,14198.66015625000000000
rgdpe,KGZ,1997,12327.48437500000000000
rgdpe,KGZ,1998,10387.45996093750000000
rgdpe,KGZ,1999,10599.80664062500000000
rgdpe,KGZ,2000,10943.88281250000000000
rgdpe,KGZ,2001,11122.08007812500000000
rgdpe,KGZ,2002,10660.38183593750000000
rgdpe,KGZ,2003,11533.36328125000000000
rgdpe,KGZ,2004,11979.86425781250000000
rgdpe,KGZ,2005,11573.75292968750000000
rgdpe,KGZ,2006,12399.29980468750000000
rgdpe,KGZ,2007,13981.03613281250000000
rgdpe,KGZ,2008,15313.21777343750000000
rgdpe,KGZ,2009,16062.77441406250000000
rgdpe,KGZ,2010,16591.00000000000000000
rgdpe,KGZ,2011,20182.55078125000000000
rgdpe,KGZ,2012,21281.57617187500000000
rgdpe,KGZ,2013,21895.92187500000000000
rgdpe,KGZ,2014,24022.50390625000000000
rgdpe,KGZ,2015,23777.39257812500000000
rgdpe,KGZ,2016,26191.23632812500000000
rgdpe,KGZ,2017,30387.80664062500000000
rgdpe,KGZ,2018,31144.75585937500000000
rgdpe,KGZ,2019,32178.34960937500000000
rgdpe,KHM,1970,12447.81738281250000000
rgdpe,KHM,1971,11830.90527343750000000
rgdpe,KHM,1972,11192.29589843750000000
rgdpe,KHM,1973,9076.93066406250000000
rgdpe,KHM,1974,8601.59082031250000000
rgdpe,KHM,1975,8489.01367187500000000
rgdpe,KHM,1976,8488.48632812500000000
rgdpe,KHM,1977,7237.39306640625000000
rgdpe,KHM,1978,7239.35400390625000000
rgdpe,KHM,1979,6318.53076171875000000
rgdpe,KHM,1980,5954.10498046875000000
rgdpe,KHM,1981,5945.37646484375000000
rgdpe,KHM,1982,5939.59228515625000000
rgdpe,KHM,1983,6209.79687500000000000
rgdpe,KHM,1984,6515.95654296875000000
rgdpe,KHM,1985,6797.70214843750000000
rgdpe,KHM,1986,7105.88281250000000000
rgdpe,KHM,1987,8535.50292968750000000
rgdpe,KHM,1988,9641.94042968750000000
rgdpe,KHM,1989,10265.79785156250000000
rgdpe,KHM,1990,10325.86132812500000000
rgdpe,KHM,1991,11287.65234375000000000
rgdpe,KHM,1992,12088.33886718750000000
rgdpe,KHM,1993,11414.99804687500000000
rgdpe,KHM,1994,12338.61621093750000000
rgdpe,KHM,1995,13448.40527343750000000
rgdpe,KHM,1996,12993.72656250000000000
rgdpe,KHM,1997,13900.44726562500000000
rgdpe,KHM,1998,14314.41210937500000000
rgdpe,KHM,1999,16069.21679687500000000
rgdpe,KHM,2000,17185.61718750000000000
rgdpe,KHM,2001,18557.23242187500000000
rgdpe,KHM,2002,20464.04687500000000000
rgdpe,KHM,2003,22094.92382812500000000
rgdpe,KHM,2004,24205.20703125000000000
rgdpe,KHM,2005,27181.15039062500000000
rgdpe,KHM,2006,29150.89453125000000000
rgdpe,KHM,2007,31523.45117187500000000
rgdpe,KHM,2008,35312.70703125000000000
rgdpe,KHM,2009,35632.46875000000000000
rgdpe,KHM,2010,36859.65625000000000000
rgdpe,KHM,2011,39764.78515625000000000
rgdpe,KHM,2012,43796.21875000000000000
